@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

jenk-commit,1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0113,251,28,21,7,0,75,25,0,0.443182,0.258257,0.47253,60.439181,101.034326,25.425517,42.886459,-17.460942,0.908054,1.531659,-0.623605,9.232171,0.32972,1052.820451,0.666667,6,0.210526,4,0.789474,15,0.333333,3,0.6,0.666667,0.631579,0.760234,0.75,0.29386,0.70614,0.25,0.758333,0.75,0.753201,0.760234,0.736,0,0.733212,0.000552,91465,309310,60219,?
jenk-commit,1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0113,251,28,20,8,0,71.428571,28.571429,0,0.345029,0.312963,0.519411,73.241793,111.058072,25.425517,48.180628,-22.755112,0.908054,1.720737,-0.812683,6.155583,0.219842,701.971767,0.555556,5,0.210526,4,0.789474,15,0.444444,4,0.555556,0.555556,0.555556,0.766082,0.714286,0.369256,0.630744,0.285714,0.714286,0.714286,0.714286,0.766082,0.736,0.001,0.731704,0.000531,91465,309310,60219,?
jenk-commit,1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0113,251,28,18,10,0,64.285714,35.714286,0,0.072848,0.369365,0.565143,86.441474,120.836388,25.425517,49.075568,-23.650051,0.908054,1.752699,-0.844645,2.315059,0.082681,264.00519,0.222222,2,0.157895,3,0.842105,16,0.777778,7,0.4,0.222222,0.285714,0.725146,0.642857,0.57853,0.42147,0.357143,0.600621,0.642857,0.608844,0.725146,0.776,0.001,0.77335,0.000532,91465,309310,60219,?
jenk-commit,1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,252,27,21,6,0,77.777778,22.222222,0,0.503067,0.245376,0.457243,58.67463,100.133742,23.672131,35.484133,-11.812002,0.876746,1.314227,-0.437482,9.22057,0.341503,1047.403725,0.75,6,0.210526,4,0.789474,15,0.25,2,0.6,0.75,0.666667,0.743421,0.777778,0.238304,0.761696,0.222222,0.798693,0.777778,0.783951,0.743421,0.767,0,0.763105,0.000531,91465,310427,59102,?
jenk-commit,2,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,22,6,0,78.571429,21.428571,0,0.511628,0.252873,0.453147,61.013368,100.255445,24.188289,40.557316,-16.369027,0.863867,1.448476,-0.584608,8.932239,0.319009,1012.985658,0.75,6,0.2,4,0.8,16,0.25,2,0.6,0.75,0.666667,0.78125,0.785714,0.235714,0.764286,0.214286,0.806349,0.785714,0.79198,0.78125,0.829,0.001,0.736768,0.000581,91465,309310,60219,?
jenk-commit,2,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,20,8,0,71.428571,28.571429,0,0.243243,0.287909,0.512457,69.466798,113.377422,24.188289,60.360283,-36.171994,0.863867,2.155724,-1.291857,6.116349,0.218441,693.641723,0.375,3,0.15,3,0.85,17,0.625,5,0.5,0.375,0.428571,0.66875,0.714286,0.489286,0.510714,0.285714,0.694805,0.714286,0.70068,0.66875,0.739,0.001,0.736935,0.000544,91465,309310,60219,?
jenk-commit,2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,25,3,0,89.285714,10.714286,0,0.727273,0.157443,0.321316,37.987949,71.088694,24.188289,17.627903,6.560386,0.863867,0.629568,0.2343,15.284519,0.545876,1733.383753,0.75,6,0.05,1,0.95,19,0.25,2,0.857143,0.75,0.8,0.90625,0.892857,0.192857,0.807143,0.107143,0.891156,0.892857,0.890592,0.90625,0.742,0,0.738195,0.000584,91465,309310,60219,?
jenk-commit,2,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,21,7,0,75,25,0,0.309859,0.27529,0.431082,66.422122,95.373681,24.188289,26.014788,-1.826499,0.863867,0.9291,-0.065232,7.35848,0.262803,834.50907,0.375,3,0.1,2,0.9,18,0.625,5,0.6,0.375,0.461538,0.85625,0.75,0.475,0.525,0.25,0.730435,0.75,0.729875,0.85625,0.744,0.001,0.742149,0.000572,91465,309310,60219,?
jenk-commit,2,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,22,6,0,78.571429,21.428571,0,0.382353,0.245561,0.410237,59.249148,90.761826,24.188289,22.053554,2.134735,0.863867,0.787627,0.076241,9.484768,0.338742,1075.646743,0.375,3,0.05,1,0.95,19,0.625,5,0.75,0.375,0.5,0.7375,0.785714,0.460714,0.539286,0.214286,0.779762,0.785714,0.75974,0.7375,0.748,0,0.745101,0.000584,91465,309310,60219,?
jenk-commit,2,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,21,7,0,75,25,0,0.309859,0.284413,0.463938,68.623276,102.642758,24.188289,31.412259,-7.22397,0.863867,1.121866,-0.257999,6.963401,0.248693,789.704059,0.375,3,0.1,2,0.9,18,0.625,5,0.6,0.375,0.461538,0.8,0.75,0.475,0.525,0.25,0.730435,0.75,0.729875,0.8,0.733,0.001,0.729373,0.000541,91465,309310,60219,?
jenk-commit,2,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,23,5,0,82.142857,17.857143,0,0.520548,0.20029,0.394945,46.873204,84.445338,25.425517,23.394469,2.031048,0.908054,0.835517,0.072537,13.242491,0.472946,1510.15031,0.444444,4,0,0,1,19,0.555556,5,1,0.444444,0.615385,0.818713,0.821429,0.376984,0.623016,0.178571,0.858631,0.821429,0.79747,0.818713,0.822,0,0.732491,0.000534,91465,309310,60219,?
jenk-commit,2,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,23,5,0,82.142857,17.857143,0,0.578313,0.202365,0.39151,47.358967,83.710886,25.425517,21.128581,4.296935,0.908054,0.754592,0.153462,13.141444,0.469337,1498.626993,0.666667,6,0.105263,2,0.894737,17,0.333333,3,0.75,0.666667,0.705882,0.847953,0.821429,0.260025,0.739975,0.178571,0.817857,0.821429,0.818466,0.847953,0.744,0.001,0.74257,0.000566,91465,309310,60219,?
jenk-commit,2,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,21,7,0,75,25,0,0.409639,0.265916,0.476089,62.231544,101.795255,25.425517,31.806609,-6.381092,0.908054,1.13595,-0.227896,8.938812,0.319243,1019.366318,0.555556,5,0.157895,3,0.842105,16,0.444444,4,0.625,0.555556,0.588235,0.730994,0.75,0.352339,0.647661,0.25,0.74375,0.75,0.745852,0.730994,0.745,0.001,0.741096,0.000538,91465,309310,60219,?
jenk-commit,2,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,252,27,21,6,0,77.777778,22.222222,0,0.467105,0.253264,0.446025,60.560743,97.677027,23.672131,31.945948,-8.273816,0.876746,1.183183,-0.306438,8.830062,0.327039,1003.044244,0.625,5,0.157895,3,0.842105,16,0.375,3,0.625,0.625,0.625,0.828947,0.777778,0.310673,0.689327,0.222222,0.777778,0.777778,0.777778,0.828947,0.74,0.001,0.737871,0.00053,91465,310427,59102,?
jenk-commit,3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,19,9,0,67.857143,32.142857,0,0.030769,0.345143,0.524913,83.27635,116.133174,24.188289,41.51766,-17.329371,0.863867,1.482774,-0.618906,3.187758,0.113849,361.516669,0.125,1,0.1,2,0.9,18,0.875,7,0.333333,0.125,0.181818,0.5625,0.678571,0.653571,0.346429,0.321429,0.609524,0.678571,0.623377,0.5625,0.743,0,0.739742,0.000545,91465,309310,60219,?
jenk-commit,3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,17,11,0,60.714286,39.285714,0,0,0.389234,0.587879,93.914634,130.063926,24.188289,63.411089,-39.2228,0.863867,2.264682,-1.400814,-0.207725,-0.007419,-23.557667,0.25,2,0.25,5,0.75,15,0.75,6,0.285714,0.25,0.266667,0.63125,0.607143,0.607143,0.392857,0.392857,0.591837,0.607143,0.598839,0.63125,0.82,0,0.730208,0.000532,91465,309310,60219,?
jenk-commit,3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,19,9,0,67.857143,32.142857,0,0.181818,0.33001,0.530169,79.624929,117.295892,24.188289,47.608478,-23.420189,0.863867,1.700303,-0.836435,3.617681,0.129203,410.273297,0.375,3,0.2,4,0.8,16,0.625,5,0.428571,0.375,0.4,0.75,0.678571,0.503571,0.496429,0.321429,0.666667,0.678571,0.671777,0.75,0.742,0,0.739257,0.000574,91465,309310,60219,?
jenk-commit,3,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,24,4,0,85.714286,14.285714,0,0.588235,0.179407,0.363244,43.287522,80.364963,24.188289,18.957833,5.230456,0.863867,0.677065,0.186802,13.642026,0.487215,1547.112238,0.5,4,0,0,1,20,0.5,4,1,0.5,0.666667,0.8,0.857143,0.357143,0.642857,0.142857,0.880952,0.857143,0.839827,0.8,0.745,0.001,0.741204,0.000547,91465,309310,60219,?
jenk-commit,3,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,24,4,0,85.714286,14.285714,0,0.621622,0.175287,0.319628,42.293442,70.715433,24.188289,14.003034,10.185255,0.863867,0.500108,0.363759,14.263901,0.509425,1617.637757,0.625,5,0.05,1,0.95,19,0.375,3,0.833333,0.625,0.714286,0.89375,0.857143,0.282143,0.717857,0.142857,0.854978,0.857143,0.85034,0.89375,0.734,0,0.730907,0.000525,91465,309310,60219,?
jenk-commit,3,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,22,6,0,78.571429,21.428571,0,0.382353,0.231893,0.41838,55.951379,92.563495,24.188289,23.443483,0.744806,0.863867,0.837267,0.0266,10.161627,0.362915,1152.40787,0.375,3,0.05,1,0.95,19,0.625,5,0.75,0.375,0.5,0.825,0.785714,0.460714,0.539286,0.214286,0.779762,0.785714,0.75974,0.825,0.748,0.001,0.745704,0.000577,91465,309310,60219,?
jenk-commit,3,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,24,4,0,85.714286,14.285714,0,0.672515,0.171325,0.354454,40.094787,75.787724,25.425517,20.645924,4.779593,0.908054,0.737354,0.1707,15.115774,0.539849,1723.776139,0.777778,7,0.105263,2,0.894737,17,0.222222,2,0.777778,0.777778,0.777778,0.923977,0.857143,0.184628,0.815372,0.142857,0.857143,0.857143,0.857143,0.923977,0.838,0.001,0.7495,0.000536,91465,309310,60219,?
jenk-commit,3,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,22,6,0,78.571429,21.428571,0,0.443709,0.242079,0.441954,56.653091,94.496626,25.425517,26.853335,-1.427819,0.908054,0.959048,-0.050994,10.575941,0.377712,1206.061626,0.444444,4,0.052632,1,0.947368,18,0.555556,5,0.8,0.444444,0.571429,0.807018,0.785714,0.393901,0.606099,0.214286,0.788199,0.785714,0.765306,0.807018,0.773,0.001,0.770155,0.000552,91465,309310,60219,?
jenk-commit,3,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,25,3,0,89.285714,10.714286,0,0.746988,0.156451,0.300351,36.613751,64.219764,25.425517,11.809362,13.616155,0.908054,0.421763,0.486291,16.368246,0.58458,1866.60582,0.777778,7,0.052632,1,0.947368,18,0.222222,2,0.875,0.777778,0.823529,0.94152,0.892857,0.167711,0.832289,0.107143,0.891964,0.892857,0.89108,0.94152,0.789,0.001,0.784153,0.000606,91465,309310,60219,?
jenk-commit,3,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,252,27,21,6,0,77.777778,22.222222,0,0.534483,0.257746,0.45673,61.632613,100.021354,23.672131,43.353088,-19.680957,0.876746,1.60567,-0.728924,8.551606,0.316726,971.41328,0.875,7,0.263158,5,0.736842,14,0.125,1,0.583333,0.875,0.7,0.855263,0.777778,0.165936,0.834064,0.222222,0.82963,0.777778,0.786928,0.855263,0.838,0.001,0.834406,0.000545,91465,310427,59102,?
jenk-commit,4,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,24,4,0,85.714286,14.285714,0,0.672515,0.176679,0.36749,41.347781,78.575026,25.425517,20.599768,4.825749,0.908054,0.735706,0.172348,14.93888,0.533531,1703.60348,0.777778,7,0.105263,2,0.894737,17,0.222222,2,0.777778,0.777778,0.777778,0.77193,0.857143,0.184628,0.815372,0.142857,0.857143,0.857143,0.857143,0.77193,0.761,0,0.757344,0.000522,91465,309310,60219,?
jenk-commit,4,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,24,4,0,85.714286,14.285714,0,0.629139,0.175944,0.36092,41.175566,77.170358,25.425517,18.60389,6.821627,0.908054,0.664425,0.24363,15.004416,0.535872,1711.077094,0.555556,5,0,0,1,19,0.444444,4,1,0.555556,0.714286,0.836257,0.857143,0.301587,0.698413,0.142857,0.881988,0.857143,0.843537,0.836257,0.829,0.001,0.739603,0.000545,91465,309310,60219,?
jenk-commit,4,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,19,9,0,67.857143,32.142857,0,0.240964,0.315316,0.498369,73.792419,106.558986,25.425517,37.73115,-12.305634,0.908054,1.347541,-0.439487,5.573397,0.19905,635.580312,0.444444,4,0.210526,4,0.789474,15,0.555556,5,0.5,0.444444,0.470588,0.74269,0.678571,0.444653,0.555347,0.321429,0.669643,0.678571,0.673239,0.74269,0.74,0.001,0.737959,0.000533,91465,309310,60219,?
jenk-commit,4,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,23,5,0,82.142857,17.857143,0,0.461538,0.213047,0.38984,51.404016,86.249294,24.188289,19.866463,4.321826,0.863867,0.709517,0.154351,11.502456,0.410802,1304.468253,0.375,3,0,0,1,20,0.625,5,1,0.375,0.545455,0.93125,0.821429,0.446429,0.553571,0.178571,0.857143,0.821429,0.790765,0.93125,0.742,0,0.738135,0.000553,91465,309310,60219,?
jenk-commit,4,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,23,5,0,82.142857,17.857143,0,0.578313,0.215735,0.407768,52.05262,90.215765,24.188289,31.271356,-7.083067,0.863867,1.116834,-0.252967,11.383182,0.406542,1290.941697,0.75,6,0.15,3,0.85,17,0.25,2,0.666667,0.75,0.705882,0.8875,0.821429,0.221429,0.778571,0.178571,0.829574,0.821429,0.824391,0.8875,0.74,0.001,0.736887,0.000584,91465,309310,60219,?
jenk-commit,4,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,18,10,0,64.285714,35.714286,0,-0.029412,0.380676,0.572336,91.849693,126.62513,24.188289,52.183377,-27.995088,0.863867,1.863692,-0.999825,0.685856,0.024495,77.781419,0.125,1,0.15,3,0.85,17,0.875,7,0.25,0.125,0.166667,0.60625,0.642857,0.667857,0.332143,0.357143,0.577381,0.642857,0.599567,0.60625,0.754,0.001,0.750616,0.000602,91465,309310,60219,?
jenk-commit,4,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,23,5,0,82.142857,17.857143,0,0.507042,0.223913,0.388328,54.025976,85.914735,24.188289,20.380593,3.807696,0.863867,0.727878,0.135989,10.787175,0.385256,1223.349813,0.5,4,0.05,1,0.95,19,0.5,4,0.8,0.5,0.615385,0.8375,0.821429,0.371429,0.628571,0.178571,0.818634,0.821429,0.807053,0.8375,0.741,0,0.738575,0.000536,91465,309310,60219,?
jenk-commit,4,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,23,5,0,82.142857,17.857143,0,0.507042,0.210025,0.399391,50.675055,88.362354,24.188289,22.044237,2.144052,0.863867,0.787294,0.076573,11.59779,0.414207,1315.279904,0.5,4,0.05,1,0.95,19,0.5,4,0.8,0.5,0.615385,0.8875,0.821429,0.371429,0.628571,0.178571,0.818634,0.821429,0.807053,0.8875,0.826,0.001,0.735972,0.000538,91465,309310,60219,?
jenk-commit,4,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,24,4,0,85.714286,14.285714,0,0.65,0.186403,0.352633,44.975374,78.017407,24.188289,17.146035,7.042254,0.863867,0.612358,0.251509,13.30011,0.475004,1508.336332,0.75,6,0.1,2,0.9,18,0.25,2,0.75,0.75,0.75,0.8625,0.857143,0.207143,0.792857,0.142857,0.857143,0.857143,0.857143,0.8625,0.747,0.001,0.744792,0.000538,91465,309310,60219,?
jenk-commit,4,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,252,27,19,8,0,70.37037,29.62963,0,0.337423,0.294784,0.485176,70.489152,106.250813,23.672131,36.196605,-12.524474,0.876746,1.340615,-0.463869,6.069987,0.224814,689.515651,0.625,5,0.263158,5,0.736842,14,0.375,3,0.5,0.625,0.555556,0.796053,0.703704,0.341862,0.658138,0.296296,0.727669,0.703704,0.711934,0.796053,0.744,0.001,0.74072,0.000504,91465,310427,59102,?
jenk-commit,5,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,20,8,0,71.428571,28.571429,0,0.304348,0.302127,0.488873,70.705991,104.528681,25.425517,31.202484,-5.776968,0.908054,1.114374,-0.20632,6.691472,0.238981,763.083609,0.444444,4,0.157895,3,0.842105,16,0.555556,5,0.571429,0.444444,0.5,0.80117,0.714286,0.427736,0.572264,0.285714,0.70068,0.714286,0.703571,0.80117,0.74,0.001,0.737426,0.000538,91465,309310,60219,?
jenk-commit,5,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,20,8,0,71.428571,28.571429,0,0.205674,0.313433,0.5165,73.351871,110.435683,25.425517,41.029498,-15.603982,0.908054,1.465339,-0.557285,6.111113,0.218254,696.900464,0.222222,2,0.052632,1,0.947368,18,0.777778,7,0.666667,0.222222,0.333333,0.631579,0.714286,0.544695,0.455305,0.285714,0.702857,0.714286,0.662338,0.631579,0.738,0.001,0.735546,0.00053,91465,309310,60219,?
jenk-commit,5,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,25,3,0,89.285714,10.714286,0,0.746988,0.112733,0.271414,26.382498,58.032493,25.425517,9.11097,16.314547,0.908054,0.325392,0.582662,18.565864,0.663067,2117.218316,0.777778,7,0.052632,1,0.947368,18,0.222222,2,0.875,0.777778,0.823529,0.988304,0.892857,0.167711,0.832289,0.107143,0.891964,0.892857,0.89108,0.988304,0.822,0.001,0.733199,0.00054,91465,309310,60219,?
jenk-commit,5,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,25,3,0,89.285714,10.714286,0,0.704225,0.148689,0.309053,35.875882,68.375632,24.188289,13.475173,10.713116,0.863867,0.481256,0.382611,15.701428,0.560765,1780.664519,0.625,5,0,0,1,20,0.375,3,1,0.625,0.769231,0.7875,0.892857,0.267857,0.732143,0.107143,0.906832,0.892857,0.884232,0.7875,0.741,0.001,0.73803,0.000551,91465,309310,60219,?
jenk-commit,5,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,23,5,0,82.142857,17.857143,0,0.507042,0.192901,0.349851,46.543255,77.401894,24.188289,16.032138,8.156151,0.863867,0.572576,0.291291,12.702962,0.453677,1440.615075,0.5,4,0.05,1,0.95,19,0.5,4,0.8,0.5,0.615385,0.90625,0.821429,0.371429,0.628571,0.178571,0.818634,0.821429,0.807053,0.90625,0.737,0,0.732009,0.000524,91465,309310,60219,?
jenk-commit,5,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,18,10,0,64.285714,35.714286,0,0.186047,0.342786,0.544667,82.707627,120.50363,24.188289,46.391519,-22.20323,0.863867,1.65684,-0.792973,2.520856,0.090031,285.884785,0.5,4,0.3,6,0.7,14,0.5,4,0.4,0.5,0.444444,0.7125,0.642857,0.442857,0.557143,0.357143,0.669841,0.642857,0.6533,0.7125,0.759,0.001,0.756161,0.000559,91465,309310,60219,?
jenk-commit,5,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,23,5,0,82.142857,17.857143,0,0.545455,0.19699,0.410326,47.529935,90.781671,24.188289,34.283127,-10.094838,0.863867,1.224397,-0.36053,12.177403,0.434907,1381.012521,0.625,5,0.1,2,0.9,18,0.375,3,0.714286,0.625,0.666667,0.76875,0.821429,0.296429,0.703571,0.178571,0.816327,0.821429,0.817654,0.76875,0.766,0.001,0.763904,0.000551,91465,309310,60219,?
jenk-commit,5,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,20,8,0,71.428571,28.571429,0,0.3,0.287377,0.492523,69.338551,108.967033,24.188289,52.572586,-28.384297,0.863867,1.877592,-1.013725,5.931023,0.211822,672.624349,0.5,4,0.2,4,0.8,16,0.5,4,0.5,0.5,0.5,0.675,0.714286,0.414286,0.585714,0.285714,0.714286,0.714286,0.714286,0.675,0.83,0.001,0.741024,0.000569,91465,309310,60219,?
jenk-commit,5,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,20,8,0,71.428571,28.571429,0,0.243243,0.311241,0.498289,75.096403,110.242704,24.188289,38.375086,-14.186797,0.863867,1.370539,-0.506671,5.122188,0.182935,580.896044,0.375,3,0.15,3,0.85,17,0.625,5,0.5,0.375,0.428571,0.725,0.714286,0.489286,0.510714,0.285714,0.694805,0.714286,0.70068,0.725,0.746,0,0.742509,0.000553,91465,309310,60219,?
jenk-commit,5,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,252,27,23,4,0,85.185185,14.814815,0,0.644737,0.187164,0.352828,44.754971,77.267482,23.672131,17.521946,6.150186,0.876746,0.648961,0.227785,13.101135,0.485227,1488.213571,0.75,6,0.105263,2,0.894737,17,0.25,2,0.75,0.75,0.75,0.914474,0.851852,0.207115,0.792885,0.148148,0.851852,0.851852,0.851852,0.914474,0.746,0.001,0.74252,0.00057,91465,310427,59102,?
jenk-commit,6,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H o',-5990607817048210779,20130822.0114,251,28,23,5,0,82.142857,17.857143,0,0.551282,0.192,0.380584,44.933201,81.374856,25.425517,20.541937,4.883579,0.908054,0.733641,0.174414,13.385898,0.478068,1526.504134,0.555556,5,0.052632,1,0.947368,18,0.444444,4,0.833333,0.555556,0.666667,0.877193,0.821429,0.318505,0.681495,0.178571,0.823052,0.821429,0.810105,0.877193,0.744,0.001,0.740908,0.000539,91465,309310,60219,?
